City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
615,Severo-Kurilsk,RU,2020-06-17 00:30:48,50.68,156.12,42.75,91,100,11.59
616,Sann,PK,2020-06-17 00:30:48,26.04,68.14,86.0,70,0,6.93
617,Torbay,CA,2020-06-17 00:30:49,47.67,-52.73,60.01,51,75,14.99
618,Kavieng,PG,2020-06-17 00:30:14,-2.57,150.8,86.18,62,18,6.4
619,Cherskiy,RU,2020-06-17 00:30:49,68.75,161.3,78.6,25,0,4.79
620,Jinchang,CN,2020-06-17 00:30:49,38.5,102.17,74.77,24,94,5.08
621,Butaritari,KI,2020-06-17 00:30:50,3.07,172.79,83.07,79,27,10.76
622,Qaanaaq,GL,2020-06-17 00:30:50,77.48,-69.36,38.01,73,0,1.54
623,Hofn,IS,2020-06-17 00:30:50,64.25,-15.21,49.55,72,0,4.85
624,Hithadhoo,MV,2020-06-17 00:30:39,-0.6,73.08,84.43,74,73,10.13
625,New Norfolk,AU,2020-06-17 00:30:50,-42.78,147.06,46.0,83,80,3.51
626,Kaohsiung,TW,2020-06-17 00:30:51,22.62,120.31,86.0,70,40,8.05
627,Ardrishaig,GB,2020-06-17 00:30:51,56.02,-5.45,59.0,93,75,5.82
628,Broome,US,2020-06-17 00:30:51,42.25,-75.83,72.0,40,1,3.56
629,Flinders,AU,2020-06-17 00:30:51,-34.58,150.86,61.0,76,53,5.01
630,Souillac,MU,2020-06-17 00:30:52,-20.52,57.52,69.8,83,40,13.87
631,Port Elizabeth,ZA,2020-06-17 00:28:36,-33.92,25.57,59.0,82,0,9.17
632,Yellowknife,CA,2020-06-17 00:27:04,62.46,-114.35,64.4,45,20,14.99
633,San Patricio,MX,2020-06-17 00:30:52,19.22,-104.7,82.4,78,40,17.22
634,Kurchum,KZ,2020-06-17 00:30:52,48.57,83.65,69.87,55,63,1.41
635,Ribeira Grande,PT,2020-06-17 00:30:52,38.52,-28.7,64.71,90,54,18.72
636,Margate,GB,2020-06-17 00:28:22,51.38,1.39,59.0,85,42,1.01
637,Nouadhibou,MR,2020-06-17 00:30:53,20.93,-17.03,78.17,52,0,25.48
638,Juneau,US,2020-06-17 00:27:06,58.3,-134.42,53.01,93,90,6.93
639,Erzin,TR,2020-06-17 00:30:54,36.96,36.2,71.01,85,0,0.25
640,Georgetown,MY,2020-06-17 00:30:54,5.41,100.34,80.6,94,20,3.36
641,Bredasdorp,ZA,2020-06-17 00:30:54,-34.53,20.04,44.6,93,0,3.78
642,Butembo,CD,2020-06-17 00:30:54,0.15,29.28,55.63,98,85,2.95
643,Calafell,ES,2020-06-17 00:30:55,41.2,1.57,64.0,83,35,4.36
644,Bloomington,US,2020-06-17 00:27:38,44.84,-93.3,87.8,38,1,19.46
645,Guerrero Negro,MX,2020-06-17 00:30:55,27.98,-114.06,68.52,69,0,17.11
646,Unity,CA,2020-06-17 00:30:55,52.45,-109.17,72.0,43,100,4.0
647,Tefe,BR,2020-06-17 00:30:56,-3.35,-64.71,75.18,90,36,0.58
648,Hasaki,JP,2020-06-17 00:30:56,35.73,140.83,78.01,60,40,6.93
649,Iqaluit,CA,2020-06-17 00:30:56,63.75,-68.51,37.4,74,90,4.7
650,Port Hedland,AU,2020-06-17 00:30:56,-20.32,118.57,69.8,56,0,5.82
651,Baykit,RU,2020-06-17 00:30:46,61.67,96.37,53.96,52,100,6.29
652,Lebu,CL,2020-06-17 00:30:57,-37.62,-73.65,53.06,91,100,11.88
653,Zheleznodorozhnyy,RU,2020-06-17 00:30:57,55.75,38.0,70.0,82,45,4.47
654,Clyde River,CA,2020-06-17 00:30:57,70.47,-68.59,39.2,69,75,2.24
655,Mata,PT,2020-06-17 00:30:57,40.68,-7.46,50.0,85,98,4.25
656,El Corpus,HN,2020-06-17 00:30:57,14.7,-88.92,71.29,88,100,2.28
657,Mahebourg,MU,2020-06-17 00:30:58,-20.41,57.7,69.8,83,40,13.87
658,Adrar,MR,2020-06-17 00:30:58,20.5,-10.07,97.65,18,0,21.99
659,Lafiagi,NG,2020-06-17 00:30:58,8.87,5.42,77.85,89,100,5.03
660,Khatanga,RU,2020-06-17 00:30:58,71.97,102.5,51.15,47,100,7.05
661,Aklavik,CA,2020-06-17 00:30:59,68.22,-135.01,68.0,42,75,4.7
662,Vaini,TO,2020-06-17 00:29:59,-21.2,-175.2,77.0,65,20,11.41
663,La Ronge,CA,2020-06-17 00:30:59,55.1,-105.28,75.2,36,40,9.17
664,Gamba,GA,2020-06-17 00:30:59,-2.65,10.0,73.02,92,100,5.61
665,Rio Gallegos,AR,2020-06-17 00:31:00,-51.62,-69.22,30.2,92,0,12.75
666,Chapleau,CA,2020-06-17 00:31:00,47.84,-83.4,75.2,27,75,10.29
667,Staroye Drozhzhanoye,RU,2020-06-17 00:31:00,54.73,47.57,57.9,93,84,8.9
668,Borogontsy,RU,2020-06-17 00:31:00,62.67,131.17,75.07,36,2,8.05
669,Oxbow,CA,2020-06-17 00:26:43,49.23,-102.17,81.0,61,85,10.0
670,Houma,US,2020-06-17 00:31:01,29.6,-90.72,87.01,66,75,8.05
671,Cap Malheureux,MU,2020-06-17 00:31:01,-19.98,57.61,69.8,83,40,13.87
672,Hilo,US,2020-06-17 00:29:48,19.73,-155.09,77.0,73,90,10.29
673,Upernavik,GL,2020-06-17 00:28:52,72.79,-56.15,32.07,94,76,3.91
674,Hami,CN,2020-06-17 00:31:02,42.8,93.45,85.77,13,0,10.07
675,Atuona,PF,2020-06-17 00:31:02,-9.8,-139.03,80.29,76,13,19.33
676,Fortuna,US,2020-06-17 00:31:02,40.6,-124.16,64.99,59,20,13.87
677,Mandalgovi,MN,2020-06-17 00:31:03,45.76,106.27,62.13,61,0,22.28
678,Dingle,PH,2020-06-17 00:30:57,11.0,122.67,85.8,65,100,5.17
679,Oussouye,SN,2020-06-17 00:31:03,12.48,-16.55,82.4,88,40,6.93
680,Tilichiki,RU,2020-06-17 00:31:03,60.47,166.1,51.28,64,4,6.73
681,Hovd,MN,2020-06-17 00:31:03,48.01,91.64,67.19,36,31,2.86
682,Novovarshavka,RU,2020-06-17 00:31:04,54.17,74.69,54.45,76,0,6.53
683,Bagaha,IN,2020-06-17 00:31:04,27.1,84.08,79.27,89,99,9.75
684,Kapaa,US,2020-06-17 00:31:04,22.08,-159.32,84.2,66,75,14.99
685,Hobart,AU,2020-06-17 00:29:09,-42.88,147.33,46.99,65,20,9.17
686,Port Moresby,PG,2020-06-17 00:27:52,-9.44,147.18,76.64,87,100,8.88
687,Harper,LR,2020-06-17 00:30:20,4.38,-7.72,77.5,88,100,11.18
688,Provideniya,RU,2020-06-17 00:31:05,64.38,-173.3,53.6,66,20,11.18
689,Asau,RO,2020-06-17 00:31:06,46.43,26.4,63.0,100,100,3.4
690,Arraial Do Cabo,BR,2020-06-17 00:31:06,-22.97,-42.03,69.89,75,34,15.46
691,Barrow,US,2020-06-17 00:30:47,71.29,-156.79,41.0,75,20,18.34
692,Tasiilaq,GL,2020-06-17 00:31:06,65.61,-37.64,37.4,94,100,20.8
693,Nelson Bay,AU,2020-06-17 00:29:59,-32.72,152.15,61.0,67,75,17.22
694,Marsabit,KE,2020-06-17 00:31:07,2.33,37.99,60.84,89,62,18.37
695,Baker City,US,2020-06-17 00:31:07,44.77,-117.83,55.4,50,75,17.22
696,Manat,PH,2020-06-17 00:31:07,7.53,126.02,80.6,88,40,2.24
697,Salinopolis,BR,2020-06-17 00:31:08,-0.61,-47.36,79.03,84,22,11.07
698,Villa Maria,AR,2020-06-17 00:31:08,-32.41,-63.24,70.0,78,100,1.99
699,Husavik,IS,2020-06-17 00:31:03,66.04,-17.34,46.4,75,75,133.55
700,Kisanga,TZ,2020-06-17 00:31:08,-7.44,37.7,65.12,65,0,4.63
701,Saint-Pierre,RE,2020-06-17 00:31:08,-21.34,55.48,64.4,82,75,10.29
702,Chokurdakh,RU,2020-06-17 00:31:09,70.63,147.92,81.09,30,100,10.78
703,Avarua,CK,2020-06-17 00:31:09,-21.21,-159.78,75.2,57,0,8.05
704,Tura,IN,2020-06-17 00:31:09,25.52,90.22,75.54,97,100,3.58
705,Qasigiannguit,GL,2020-06-17 00:31:09,68.82,-51.19,39.2,87,94,9.17
706,Elwood,AU,2020-06-17 00:30:17,-37.88,144.98,55.99,87,90,3.04
707,Phan Thiet,VN,2020-06-17 00:26:43,10.93,108.1,79.36,83,95,2.91
708,Ishurdi,BD,2020-06-17 00:31:10,24.13,89.08,84.72,77,100,5.28
709,Plouzane,FR,2020-06-17 00:31:10,48.38,-4.62,53.6,93,20,4.7
710,Rawson,AR,2020-06-17 00:28:25,-43.3,-65.1,51.69,50,41,6.11
711,Abu Samrah,SY,2020-06-17 00:31:10,35.3,37.18,68.05,58,0,11.92
712,Lichinga,MZ,2020-06-17 00:31:11,-13.31,35.24,47.73,89,4,7.11
713,Druzhba,UA,2020-06-17 00:31:11,52.04,33.95,61.03,85,7,11.45
714,Saint-Philippe,RE,2020-06-17 00:31:11,-21.36,55.77,64.4,82,75,10.29
715,Tarbolton,GB,2020-06-17 00:31:11,55.51,-4.49,60.01,93,75,3.36
716,Najran,SA,2020-06-17 00:30:51,17.49,44.13,77.0,23,20,3.27
717,Jamestown,US,2020-06-17 00:26:31,42.1,-79.24,71.01,49,1,9.17
718,Anamur,TR,2020-06-17 00:30:55,36.08,32.84,75.61,58,6,5.03
719,Menongue,AO,2020-06-17 00:31:12,-14.66,17.69,49.46,71,0,4.07
720,Severo-Yeniseyskiy,RU,2020-06-17 00:31:12,60.37,93.04,50.18,63,100,7.34
721,Gigmoto,PH,2020-06-17 00:31:13,13.78,124.39,85.17,68,100,4.32
722,Chany,RU,2020-06-17 00:31:13,55.31,76.76,54.39,80,0,4.5
723,Takoradi,GH,2020-06-17 00:31:13,4.88,-1.76,78.55,88,100,12.44
724,Eloy,US,2020-06-17 00:31:13,32.76,-111.55,104.0,5,1,20.8
725,Praia Da Vitoria,PT,2020-06-17 00:31:14,38.73,-27.07,64.4,82,40,7.65
726,Richards Bay,ZA,2020-06-17 00:31:14,-28.78,32.04,60.67,80,96,2.86
727,Soe,ID,2020-06-17 00:31:14,-9.86,124.28,72.99,77,5,10.02
728,Sal Rei,CV,2020-06-17 00:31:14,16.18,-22.92,78.8,74,0,13.87
729,Katsuura,JP,2020-06-17 00:31:14,35.13,140.3,79.0,65,75,5.82
730,Kruisfontein,ZA,2020-06-17 00:31:15,-34.0,24.73,49.59,90,0,4.52
731,Thompson,CA,2020-06-17 00:30:02,55.74,-97.86,80.6,28,75,9.17
732,Punta Alta,AR,2020-06-17 00:31:15,-38.88,-62.07,50.61,71,100,6.38
733,Grand Gaube,MU,2020-06-17 00:31:15,-20.01,57.66,69.8,83,40,13.87
734,Touros,BR,2020-06-17 00:31:15,-5.2,-35.46,75.2,88,40,4.7
735,Burnie,AU,2020-06-17 00:30:51,-41.07,145.92,52.0,63,20,3.0
736,Rongai,KE,2020-06-17 00:31:16,-0.17,35.86,55.78,82,98,3.91
737,Huarmey,PE,2020-06-17 00:31:16,-10.07,-78.15,62.92,86,15,11.32
738,Krymsk,RU,2020-06-17 00:31:16,44.93,37.99,66.99,100,8,6.71
739,Port Lincoln,AU,2020-06-17 00:31:16,-34.73,135.87,57.99,69,4,8.5
740,Kaitangata,NZ,2020-06-17 00:31:17,-46.28,169.85,51.01,76,100,18.01
741,Airai,TL,2020-06-17 00:31:17,-8.93,125.41,67.1,76,22,6.38
742,Port Blair,IN,2020-06-17 00:31:03,11.67,92.75,81.27,82,100,12.24
743,Quatre Cocos,MU,2020-06-17 00:31:00,-20.21,57.76,69.8,83,40,13.87
744,Simao,CN,2020-06-17 00:31:17,22.79,100.97,68.88,93,98,3.38
745,Cayenne,GF,2020-06-17 00:31:18,4.93,-52.33,77.0,100,90,4.59
746,Ibra,OM,2020-06-17 00:31:18,22.69,58.53,82.49,53,72,2.44
747,Sarangani,PH,2020-06-17 00:31:18,5.4,125.46,83.79,67,12,1.45
748,Hambantota,LK,2020-06-17 00:31:18,6.12,81.12,81.45,82,95,13.53
749,Yumen,CN,2020-06-17 00:31:18,40.28,97.2,78.37,17,0,3.85
750,Itarema,BR,2020-06-17 00:28:50,-2.92,-39.92,77.79,85,16,11.79
751,Marquette,US,2020-06-17 00:31:19,46.53,-87.63,82.0,39,5,16.11
752,Valparaiso,CL,2020-06-17 00:28:30,-33.04,-71.63,55.4,87,75,4.7
753,Vao,NC,2020-06-17 00:30:53,-22.67,167.48,72.93,80,14,18.03
754,Genc,TR,2020-06-17 00:31:19,38.75,40.56,64.04,53,0,4.45
755,Lasa,IT,2020-06-17 00:31:19,46.62,10.7,55.0,100,90,0.29
756,Bjornevatn,NO,2020-06-17 00:31:20,69.67,29.98,42.8,70,20,12.75
757,Boryslav,UA,2020-06-17 00:31:20,49.29,23.43,63.0,84,100,4.36
758,Jumla,NP,2020-06-17 00:30:52,29.27,82.18,63.36,66,95,0.96
759,Srednekolymsk,RU,2020-06-17 00:31:21,67.45,153.68,84.78,22,86,6.87
760,Ballina,AU,2020-06-17 00:31:21,-28.87,153.57,64.4,82,75,9.17
761,Esperance,AU,2020-06-17 00:31:21,-33.87,121.9,55.4,36,89,23.04
762,Broken Hill,AU,2020-06-17 00:30:53,-31.95,141.43,57.2,67,0,10.29
763,Grimshaw,CA,2020-06-17 00:31:22,56.18,-117.6,59.0,77,90,5.82
764,Stodolishche,RU,2020-06-17 00:31:22,54.19,32.65,60.06,94,0,5.82
765,Coquimbo,CL,2020-06-17 00:27:08,-29.95,-71.34,57.2,76,75,12.75
766,Atambua,ID,2020-06-17 00:31:22,-9.11,124.89,80.06,59,0,6.78
767,Presidencia Roque Saenz Pena,AR,2020-06-17 00:31:22,-26.79,-60.44,78.01,58,56,5.01
768,Baruun-Urt,MN,2020-06-17 00:31:23,46.68,113.28,77.43,29,16,5.06
769,Bubaque,GW,2020-06-17 00:31:23,11.28,-15.83,80.8,85,64,8.21
770,Marystown,CA,2020-06-17 00:31:23,47.17,-55.15,50.95,68,34,14.74
771,Atherton,GB,2020-06-17 00:31:23,53.52,-2.49,59.0,99,9,1.01
772,Sobolevo,RU,2020-06-17 00:30:43,54.43,31.9,60.6,95,0,4.27
773,Kutum,SD,2020-06-17 00:31:24,14.2,24.67,79.07,17,87,7.83
774,Ponta Do Sol,PT,2020-06-17 00:31:24,32.67,-17.1,68.0,94,40,3.36
775,Vestmannaeyjar,IS,2020-06-17 00:31:24,63.44,-20.27,46.83,80,51,7.94
776,Greece,US,2020-06-17 00:26:57,43.21,-77.69,69.8,40,1,9.17
777,Lata,PT,2020-06-17 00:31:25,40.16,-8.33,62.01,79,99,2.01
778,Zyryanka,RU,2020-06-17 00:31:25,65.75,150.85,86.99,20,77,10.58
779,College,US,2020-06-17 00:30:10,64.86,-147.8,75.2,36,75,6.93
780,Tautira,PF,2020-06-17 00:31:26,-17.73,-149.15,82.4,78,40,17.22
781,Old Saybrook,US,2020-06-17 00:31:26,41.29,-72.38,64.99,76,97,7.11
782,Linxia,CN,2020-06-17 00:31:26,35.6,103.21,62.55,53,76,3.85
783,Yar-Sale,RU,2020-06-17 00:31:27,66.83,70.83,42.17,62,0,12.15
784,Cascais,PT,2020-06-17 00:31:27,38.7,-9.42,63.0,87,1,6.24
785,Te Anau,NZ,2020-06-17 00:30:57,-45.42,167.72,50.09,86,100,5.75
786,Nantucket,US,2020-06-17 00:26:56,41.28,-70.1,62.01,72,1,10.29
787,Qui Nhon,VN,2020-06-17 00:31:27,13.77,109.23,77.86,86,100,5.64
788,Akureyri,IS,2020-06-17 00:31:28,65.68,-18.09,46.4,75,75,133.55
789,Prudentopolis,BR,2020-06-17 00:31:28,-25.21,-50.98,56.82,98,1,1.23
790,Anadyr,RU,2020-06-17 00:30:09,64.75,177.48,68.0,37,0,8.95
791,Hamada,JP,2020-06-17 00:31:28,34.88,132.08,71.6,68,100,3.36
792,Conde,BR,2020-06-17 00:31:28,-7.26,-34.91,73.4,100,20,4.7
793,Makokou,GA,2020-06-17 00:31:29,0.57,12.86,70.09,96,95,2.66
794,Oistins,BB,2020-06-17 00:31:29,13.07,-59.53,80.6,83,40,20.8
795,Praxedis Guerrero,MX,2020-06-17 00:31:29,31.37,-106.02,96.8,15,40,5.82
796,Boundiali,CI,2020-06-17 00:31:29,9.52,-6.49,72.0,87,17,3.67
797,Mar Del Plata,AR,2020-06-17 00:27:51,-38.0,-57.56,59.0,100,90,4.7
798,Demyansk,RU,2020-06-17 00:31:30,57.64,32.47,63.86,93,29,4.12
799,Knyaze-Volkonskoye,RU,2020-06-17 00:31:30,48.46,135.46,51.8,76,90,11.18
800,Half Moon Bay,US,2020-06-17 00:31:30,37.46,-122.43,71.01,72,20,19.46
801,Cidreira,BR,2020-06-17 00:31:30,-30.18,-50.21,63.82,94,31,15.17
802,Fort Morgan,US,2020-06-17 00:31:23,40.25,-103.8,93.2,10,1,16.11
803,Mayumba,GA,2020-06-17 00:31:31,-3.43,10.66,72.16,93,89,5.5
804,Tiznit,MA,2020-06-17 00:31:31,29.58,-9.5,66.67,52,6,1.12
805,Sur,OM,2020-06-17 00:31:31,22.57,59.53,89.87,48,40,6.29
806,Carutapera,BR,2020-06-17 00:31:31,-1.2,-46.02,75.69,92,0,6.49
807,Chuy,UY,2020-06-17 00:31:31,-33.7,-53.46,61.38,93,100,8.63
808,Ahuimanu,US,2020-06-17 00:31:32,21.44,-157.84,91.4,46,90,14.99
809,Kununurra,AU,2020-06-17 00:31:32,-15.77,128.73,75.2,23,0,10.29
810,Zaria,NG,2020-06-17 00:31:33,11.11,7.72,76.23,82,100,11.3
811,Nanortalik,GL,2020-06-17 00:31:33,60.14,-45.24,37.27,84,33,10.63
812,East London,ZA,2020-06-17 00:31:33,-33.02,27.91,58.53,73,0,8.95
813,Hagere Selam,ET,2020-06-17 00:31:33,6.48,38.52,47.16,100,11,2.64
814,Coxim,BR,2020-06-17 00:31:34,-18.51,-54.76,69.93,59,0,5.23
815,Dikson,RU,2020-06-17 00:29:53,73.51,80.55,31.93,94,100,14.12
816,Trinidad,BO,2020-06-17 00:27:38,-14.83,-64.9,74.48,74,90,2.62
817,Salalah,OM,2020-06-17 00:31:34,17.02,54.09,84.2,89,75,1.12
818,Portland,US,2020-06-17 00:27:06,45.52,-122.68,64.99,48,40,5.82
819,Yuancheng,CN,2020-06-17 00:31:34,36.65,107.79,62.24,72,99,17.6
820,Havre-Saint-Pierre,CA,2020-06-17 00:31:35,50.23,-63.6,60.8,59,1,6.93
821,Kahului,US,2020-06-17 00:29:07,20.89,-156.47,86.0,48,40,18.34
822,Faanui,PF,2020-06-17 00:31:35,-16.48,-151.75,80.24,78,100,6.29
823,Qaqortoq,GL,2020-06-17 00:31:35,60.72,-46.03,41.0,80,1,10.29
824,Meulaboh,ID,2020-06-17 00:30:15,4.14,96.13,79.47,72,87,4.36
825,Constitucion,CL,2020-06-17 00:30:50,-35.33,-72.42,54.88,93,100,8.97
826,Monywa,MM,2020-06-17 00:31:36,22.12,95.13,83.12,71,100,14.07
827,Lyuban,BY,2020-06-17 00:31:36,52.8,28.0,61.86,95,0,7.38
828,Lebanon,US,2020-06-17 00:28:51,36.21,-86.29,77.0,50,1,8.05
829,Dreieich,DE,2020-06-17 00:31:37,50.0,8.7,64.99,100,99,3.36
830,Marsa Matruh,EG,2020-06-17 00:31:37,31.35,27.25,72.16,79,0,20.76
831,Piet Retief,ZA,2020-06-17 00:31:37,-27.01,30.81,42.6,92,100,3.89
832,Chiang Khong,TH,2020-06-17 00:31:37,20.26,100.4,66.99,99,100,1.01
833,Sembe,CG,2020-06-17 00:31:37,1.65,14.58,70.81,92,89,1.66
834,Cooma,AU,2020-06-17 00:31:38,-36.23,149.13,42.8,87,90,8.05
835,Leningradskiy,RU,2020-06-17 00:31:38,69.38,178.42,54.03,56,0,10.38
836,Outjo,NA,2020-06-17 00:31:38,-20.12,16.15,54.34,40,0,13.58
837,Uyskoye,RU,2020-06-17 00:31:38,54.38,60.0,56.88,79,5,4.88
838,Hanover,DE,2020-06-17 00:31:38,52.37,9.73,61.0,100,98,1.12
839,Yerbogachen,RU,2020-06-17 00:31:39,61.28,108.01,61.2,49,1,4.97
840,Saint-Francois,FR,2020-06-17 00:31:39,46.42,3.91,55.0,81,90,3.76
841,Saint Stephen,GB,2020-06-17 00:31:39,50.33,-4.9,57.99,93,79,6.93
842,Port Macquarie,AU,2020-06-17 00:31:39,-31.43,152.92,64.0,67,0,8.05
843,Sao Jose Da Coroa Grande,BR,2020-06-17 00:31:39,-8.9,-35.15,76.28,86,31,12.33
844,Beringovskiy,RU,2020-06-17 00:31:40,63.05,179.32,46.94,71,50,4.43
845,Chandvad,IN,2020-06-17 00:31:40,20.33,74.25,73.44,92,97,9.35
846,Varzea Da Palma,BR,2020-06-17 00:31:40,-17.6,-44.73,65.08,81,9,4.41
847,Olkhovka,RU,2020-06-17 00:31:40,53.21,60.61,58.15,63,38,6.82
848,Bengkulu,ID,2020-06-17 00:31:40,-3.8,102.27,79.11,80,7,4.12
849,Santa Isabel,BR,2020-06-17 00:31:41,-23.32,-46.22,66.2,88,75,3.36
850,Puerto Madero,MX,2020-06-17 00:31:41,14.72,-92.42,82.4,88,75,5.82
851,Port-Gentil,GA,2020-06-17 00:31:41,-0.72,8.78,75.2,94,90,10.29
852,Vila Velha,BR,2020-06-17 00:31:11,-20.33,-40.29,68.0,94,90,10.29
853,Ixtapa,MX,2020-06-17 00:31:41,20.7,-105.2,82.4,74,40,10.29
854,Campo Formoso,BR,2020-06-17 00:31:42,-10.51,-40.32,65.91,92,70,11.56
855,Lenine,UA,2020-06-17 00:31:42,45.3,35.78,65.97,85,100,5.44
856,Ambilobe,MG,2020-06-17 00:31:42,-13.2,49.05,65.41,77,0,3.69
857,Kokopo,PG,2020-06-17 00:31:42,-4.35,152.26,82.51,75,69,1.1
858,Makhinjauri,GE,2020-06-17 00:31:43,41.67,41.69,71.6,78,40,6.93
859,Dongsheng,CN,2020-06-17 00:31:43,39.82,109.98,60.96,71,100,12.53
860,Hualmay,PE,2020-06-17 00:31:43,-11.1,-77.61,62.29,85,15,13.38
861,Zonguldak,TR,2020-06-17 00:31:43,41.25,31.83,59.67,79,0,5.46
862,Biak,ID,2020-06-17 00:31:43,-0.91,122.88,81.68,74,87,8.79
863,Trincomalee,LK,2020-06-17 00:31:44,8.57,81.23,83.08,76,98,18.28
864,Taoudenni,ML,2020-06-17 00:31:44,22.68,-3.98,96.8,10,0,14.72
865,Ust-Nera,RU,2020-06-17 00:31:44,64.57,143.2,74.52,28,52,3.31
866,Nsanje,MW,2020-06-17 00:31:44,-16.92,35.26,57.47,95,0,2.28
867,Valasske Klobouky,CZ,2020-06-17 00:31:44,49.14,18.01,61.0,94,100,3.83
868,Yulara,AU,2020-06-17 00:30:20,-25.24,130.99,51.8,34,0,11.41
869,Avera,US,2020-06-17 00:31:45,33.19,-82.53,66.2,82,90,5.82
870,Makakilo City,US,2020-06-17 00:31:45,21.35,-158.09,84.2,54,75,9.17
871,Bandarbeyla,SO,2020-06-17 00:31:45,9.49,50.81,84.85,54,100,25.64
872,Kirakira,SB,2020-06-17 00:31:45,-10.45,161.92,80.91,83,90,7.4
873,Horta,PT,2020-06-17 00:31:45,38.53,-28.63,64.54,89,51,16.6
874,Arkhangelsk,RU,2020-06-17 00:31:46,64.54,40.54,35.6,100,20,2.24
875,Gat,IL,2020-06-17 00:31:46,31.61,34.76,72.0,82,0,1.59
876,Russellville,US,2020-06-17 00:28:40,35.28,-93.13,82.99,54,20,5.82
877,Atar,MR,2020-06-17 00:31:46,20.52,-13.05,97.88,19,76,15.21
878,Lavrentiya,RU,2020-06-17 00:31:46,65.58,-171.0,51.26,56,0,4.36
879,Mackay,AU,2020-06-17 00:31:47,-21.15,149.2,73.4,73,90,14.99
880,Plettenberg Bay,ZA,2020-06-17 00:31:47,-34.05,23.37,57.61,59,0,5.53
881,Maxixe,MZ,2020-06-17 00:31:47,-23.86,35.35,63.37,85,54,5.88
882,Evensk,RU,2020-06-17 00:31:47,61.95,159.23,58.03,52,100,10.49
883,Tallahassee,US,2020-06-17 00:30:22,30.44,-84.28,80.6,51,20,9.17
884,Saint George,US,2020-06-17 00:27:03,37.1,-113.58,95.0,9,1,26.4
885,Brae,GB,2020-06-17 00:31:02,60.4,-1.35,50.0,100,95,2.24
886,Kloulklubed,PW,2020-06-17 00:31:48,7.04,134.26,86.0,74,75,6.93
887,Beyneu,KZ,2020-06-17 00:31:48,45.32,55.2,68.79,32,0,2.3
888,Ulaangom,MN,2020-06-17 00:31:48,49.98,92.07,66.69,47,4,2.24
889,Urusha,RU,2020-06-17 00:31:49,54.05,122.9,65.71,41,0,6.38
890,Bowen,AU,2020-06-17 00:31:49,-20.02,148.23,75.2,64,40,18.34
891,Geraldton,AU,2020-06-17 00:31:49,-28.77,114.6,57.2,44,75,16.11
892,Lebork,PL,2020-06-17 00:31:49,54.54,17.75,59.0,100,0,1.12
893,Shingu,JP,2020-06-17 00:31:49,33.73,135.98,75.2,57,75,2.24
894,Craig,US,2020-06-17 00:31:50,40.52,-107.55,82.4,13,1,19.46
895,Novonukutskiy,RU,2020-06-17 00:31:50,53.7,102.71,59.13,65,37,4.41
896,Nikolayevsk-Na-Amure,RU,2020-06-17 00:31:50,53.14,140.73,57.45,52,67,3.13
897,Carballo,ES,2020-06-17 00:31:50,43.21,-8.69,59.0,90,89,1.01
898,Maracena,ES,2020-06-17 00:31:50,37.21,-3.63,68.0,68,40,4.7
899,San Quintin,MX,2020-06-17 00:31:51,30.48,-115.95,67.28,71,0,9.95
900,Bethel,US,2020-06-17 00:30:11,41.37,-73.41,69.8,52,1,4.7
901,Buraydah,SA,2020-06-17 00:29:21,26.33,43.98,89.6,24,4,14.99
902,Mareeba,AU,2020-06-17 00:31:51,-17.0,145.43,75.99,74,0,5.01
903,Cabo San Lucas,MX,2020-06-17 00:27:20,22.89,-109.91,91.99,25,20,13.87
904,Onega,RU,2020-06-17 00:31:52,63.91,38.14,43.21,80,0,5.06
905,Puerto Colombia,CO,2020-06-17 00:30:16,10.99,-74.95,82.4,88,75,6.93
906,Samarai,PG,2020-06-17 00:31:19,-10.62,150.67,76.78,90,100,12.35
907,Egvekinot,RU,2020-06-17 00:31:52,66.32,-179.17,60.33,33,0,4.88
908,Harer,ET,2020-06-17 00:31:52,9.31,42.13,59.22,90,89,6.49
909,Kumano,JP,2020-06-17 00:31:53,34.34,132.59,77.0,49,100,6.93
910,Marsh Harbour,BS,2020-06-17 00:31:53,26.54,-77.06,79.3,73,1,5.14
911,The Valley,AI,2020-06-17 00:31:53,18.22,-63.06,82.99,69,40,10.29
912,Ostrovnoy,RU,2020-06-17 00:31:53,68.05,39.51,44.65,70,56,11.63
913,Raga,SS,2020-06-17 00:31:53,8.46,25.68,70.66,92,77,4.63
914,Ruteng,ID,2020-06-17 00:31:54,-8.61,120.47,69.13,90,100,3.44
915,Mala Bilozerka,UA,2020-06-17 00:31:54,47.25,34.93,66.99,92,95,5.93
916,Ghauspur,PK,2020-06-17 00:31:54,28.14,69.08,87.8,58,82,4.7
917,Champerico,GT,2020-06-17 00:31:54,14.3,-91.92,77.0,100,90,3.15
918,Codrington,AU,2020-06-17 00:30:24,-38.27,141.97,51.76,69,100,5.41
919,Ekhabi,RU,2020-06-17 00:31:55,53.51,142.97,42.24,90,100,7.07
920,Puteyets,RU,2020-06-17 00:31:55,65.17,57.09,41.07,67,91,9.91
921,Jalu,LY,2020-06-17 00:31:07,29.03,21.55,67.6,81,0,12.5
922,Bonfim,BR,2020-06-17 00:31:55,3.08,-59.95,78.48,84,100,6.76
